"token ID";"tokens";"POStags";"lemmas";"namedEntities"
"t3260";"keine";"PIAT";"kein";""
"t3261";"Bücher";"NN";"Buch";""
"t3262";",";"$,";",";""
"t3263";"welche";"PRELS";"welch";""
"t3264";"für";"APPR";"für";""
"t3265";"Herrn";"NN";"Herr";""
"t3266";"Fogg";"NE";"<unknown>";"B-PER"
"t3267";"unnütz";"ADJD";"unnütz";""
"t3268";"gewesen";"VAPP";"sein";""
"t3269";"wären";"VAFIN";"sein";""
"t3270";",";"$,";",";""
"t3271";"weil";"KOUS";"weil";""
"t3272";"der";"ART";"d";""
"t3273";"Reformclub";"NN";"<unknown>";""
"t3274";"zwei";"CARD";"zwei";""
"t3275";"Bibliotheken";"NN";"Bibliothek";""
"t3276";",";"$,";",";""
"t3277";"eine";"ART";"ein";""
"t3278";"für";"APPR";"für";""
"t3279";"Literatur";"NN";"Literatur";""
"t3280";",";"$,";",";""
"t3281";"die";"PRELS";"d";""
"t3282";"andere";"PIS";"ander";""
"t3283";"für";"APPR";"für";""
"t3284";"Recht";"NN";"Recht";""
"t3285";"und";"KON";"und";""
"t3286";"Politik";"NN";"Politik";""
"t3287";",";"$,";",";""
"t3288";"ihm";"PPER";"er";""
"t3289";"zur";"APPRART";"zur";""
"t3290";"Verfügung";"NN";"Verfügung";""
"t3291";"stellte";"VVFIN";"stellen";""
"t3292";".";"$.";".";""
"t3293";"In";"APPR";"in";""
"t3294";"dem";"ART";"d";""
"t3295";"Schlafzimmer";"NN";"Schlafzimmer";""
"t3296";"ein";"ART";"ein";""
"t3297";"Kassenschrank";"NN";"Kassenschrank";""
"t3298";"mittlerer";"ADJA";"mittler";""
"t3299";"Größe";"NN";"Größe";""
"t3300";",";"$,";",";""
"t3301";"der";"PRELS";"d";""
"t3302";"gegen";"APPR";"gegen";""
"t3303";"Feuersgefahr";"NN";"Feuersgefahr";""
"t3304";"und";"KON";"und";""
"t3305";"Diebstahl";"NN";"Diebstahl";""
"t3306";"sicherte";"VVFIN";"sichern";""
"t3307";".";"$.";".";""
"t3308";"Keine";"PIAT";"kein";""
"t3309";"Waffe";"NN";"Waffe";""
"t3310";"im";"APPRART";"im";""
"t3311";"Hause";"NN";"Haus";""
"t3312";",";"$,";",";""
"t3313";"nichts";"PIS";"nichts";""
"t3314";"von";"APPR";"von";""
"t3315";"Jagd-";"TRUNC";"Jagd-";""
"t3316";"oder";"KON";"oder";""
"t3317";"Kriegsgeräte";"NN";"Kriegsgerät";""
"t3318";".";"$.";".";""
"t3319";"Aus";"APPR";"aus";""
"t3320";"allem";"PIS";"alle";""
"t3321";"sah";"VVFIN";"sehen";""
"t3322";"man";"PIS";"man";""
"t3323";"nur";"ADV";"nur";""
"t3324";"die";"ART";"d";""
"t3325";"friedlichsten";"ADJA";"friedlich";""
"t3326";"Gewohnheiten";"NN";"Gewohnheit";""
"t3327";".";"$.";".";""
"t3328";"Nachdem";"KOUS";"nachdem";""
"t3329";"Passepartout";"NN";"Passepartout";""
"t3330";"diese";"PDAT";"dies";""
"t3331";"Wohnung";"NN";"Wohnung";""
"t3332";"im";"APPRART";"im";""
"t3333";"Detail";"NN";"Detail";""
"t3334";"gemustert";"VVPP";"mustern";""
"t3335";"hatte";"VAFIN";"haben";""
"t3336";",";"$,";",";""
"t3337";"rieb";"VVFIN";"reiben";""
"t3338";"er";"PPER";"er";""
"t3339";"sich";"PRF";"er|es|sie";""
"t3340";"die";"ART";"d";""
"t3341";"Hände";"NN";"Hand";""
"t3342";",";"$,";",";""
"t3343";"sein";"PPOSAT";"sein";""
"t3344";"breites";"ADJA";"breit";""
"t3345";"Gesicht";"NN";"Gesicht";""
"t3346";"ward";"VVFIN";"werd";""
"t3347";"heiter";"ADJD";"heiter";""
"t3348";",";"$,";",";""
"t3349";"und";"KON";"und";""
"t3350";"er";"PPER";"er";""
"t3351";"sagte";"VVFIN";"sagen";""
"t3352";"wiederholt";"ADJD";"wiederholt";""
"t3353";"freudigen";"ADJA";"freudig";""
"t3354";"Herzens";"NN";"Herz|Herzen";""
"t3355";":";"$.";":";""
"t3356";"»";"$(";"»";""
"t3357";"Das";"PDS";"d";""
"t3358";"steht";"VVFIN";"stehen";""
"t3359";"mir";"PPER";"ich";""
"t3360";"an";"PTKVZ";"an";""
"t3361";"!";"$.";"!";""
"t3362";"Hier";"ADV";"hier";""
"t3363";"ist";"VAFIN";"sein";""
"t3364";"mein";"PPOSAT";"mein";""
"t3365";"Platz";"NN";"Platz";""
"t3366";"!";"$.";"!";""
"t3367";"Herr";"NN";"Herr";""
"t3368";"Fogg";"NE";"<unknown>";"B-PER"
"t3369";"und";"KON";"und";""
"t3370";"ich";"PPER";"ich";""
"t3371";",";"$,";",";""
"t3372";"wir";"PPER";"wir";""
"t3373";"verstehen";"VVFIN";"verstehen";""
"t3374";"uns";"PPER";"wir";""
"t3375";"vollkommen";"ADJD";"vollkommen";""
"t3376";".";"$.";".";""
"t3377";"Das";"PDS";"d";""
"t3378";"ist";"VAFIN";"sein";""
"t3379";"ein";"ART";"ein";""
"t3380";"geregelter";"ADJA";"geregelt";""
"t3381";"Mann";"NN";"Mann";""
"t3382";",";"$,";",";""
"t3383";"ein";"ART";"ein";""
"t3384";"Zimmerhüter";"NN";"<unknown>";""
"t3385";"!";"$.";"!";""
"t3386";"Eine";"ART";"ein";""
"t3387";"wahre";"ADJA";"wahr";""
"t3388";"Maschine";"NN";"Maschine";""
"t3389";"!";"$.";"!";""
"t3390";"Nun";"ADV";"nun";""
"t3391";",";"$,";",";""
"t3392";"ich";"PPER";"ich";""
"t3393";"bin";"VAFIN";"sein";""
"t3394";"ganz";"ADV";"ganz";""
"t3395";"zufrieden";"ADJD";"zufrieden";""
"t3396";",";"$,";",";""
"t3397";"eine";"ART";"ein";""
"t3398";"Maschine";"NN";"Maschine";""
"t3399";"zu";"PTKZU";"zu";""
"t3400";"bedienen";"VVINF";"bedienen";""
"t3401";"!";"$.";"!";""
"t3402";"«";"$(";"«";""
"t3403";"*";"XY";"*";""
"t3404";"*";"XY";"*";""
"t3405";"*";"XY";"*";""
"t3406";"1";"CARD";"1";""
"t3407";"Als";"KOKOM";"als";""
"t3408";"Physiognomik";"NN";"<unknown>";""
"t3409";"bezeichnet";"VVFIN";"bezeichnen";""
"t3410";"man";"PIS";"man";""
"t3411";"die";"ART";"d";""
"t3412";"»";"$(";"»";""
"t3413";"Kunst";"NN";"Kunst";""
"t3414";"«";"$(";"«";""
"t3415";",";"$,";",";""
"t3416";"aus";"APPR";"aus";""
"t3417";"dem";"ART";"d";""
"t3418";"unveränderlichen";"ADJA";"unveränderlich";""
"t3419";"physiologischen";"ADJA";"physiologisch";""
"t3420";"Äußeren";"NN";"Äußere";""
"t3421";"des";"ART";"d";""
"t3422";"Körpers";"NN";"Körper";""
"t3423";",";"$,";",";""
"t3424";"besonders";"ADV";"besonders";""
"t3425";"des";"ART";"d";""
"t3426";"Gesichts";"NN";"Gesicht";""
"t3427";",";"$,";",";""
"t3428";"auf";"APPR";"auf";""
"t3429";"die";"ART";"d";""
"t3430";"seelischen";"ADJA";"seelisch";""
"t3431";"Eigenschaften";"NN";"Eigenschaft";""
"t3432";"eines";"ART";"ein";""
"t3433";"Menschen";"NN";"Mensch";""
"t3434";"–";"ADJD";"<unknown>";""
"t3435";"also";"ADV";"also";""
"t3436";"insbesondere";"ADV";"insbesondere";""
"t3437";"dessen";"PDAT";"d";""
"t3438";"Charakterzüge";"NN";"Charakterzug";""
"t3439";"und";"KON";"und";""
"t3440";"/";"$(";"/";""
"t3441";"oder";"KON";"oder";""
"t3442";"Temperament";"NN";"Temperament";""
"t3443";"–";"ADJD";"<unknown>";""
"t3444";"zu";"PTKZU";"zu";""
"t3445";"schließen";"VVINF";"schließen";""
"t3446";".";"$.";".";""
"t3447";"Nachdem";"KOUS";"nachdem";""
"t3448";"sie";"PPER";"sie";""
"t3449";"seit";"APPR";"seit";""
"t3450";"der";"ART";"d";""
"t3451";"Antike";"NN";"Antike";""
"t3452";"als";"KOKOM";"als";""
"t3453";"Geheimwissen";"NN";"Geheimwissen";""
"t3454";"zirkulierte";"VVFIN";"zirkulieren";""
"t3455";"und";"KON";"und";""
"t3456";"im";"APPRART";"im";""
"t3457";"Zeitalter";"NN";"Zeitalter";""
"t3458";"der";"ART";"d";""
"t3459";"Aufklärung";"NN";"Aufklärung";""
"t3460";"zu";"APPR";"zu";""
"t3461";"einer";"ART";"ein";""
"t3462";"populärwissenschaftlichen";"ADJA";"populärwissenschaftlich";""
"t3463";"Blüte";"NN";"Blüte";""
"t3464";"kam";"VVFIN";"kommen";""
"t3465";",";"$,";",";""
"t3466";"wurde";"VAFIN";"werden";""
"t3467";"sie";"PPER";"sie";""
"t3468";"im";"APPRART";"im";""
"t3469";"19.";"ADJA";"19.";""
"t3470";"und";"KON";"und";""
"t3471";"20.";"ADJA";"20.";""
"t3472";"Jahrhundert";"NN";"Jahrhundert";""
"t3473";"als";"KOKOM";"als";""
"t3474";"wissenschaftlicher";"ADJA";"wissenschaftlich";""
"t3475";"Unterbau";"NN";"Unterbau";""
"t3476";"für";"APPR";"für";""
"t3477";"Rassismus";"NN";"Rassismus";""
"t3478";"und";"KON";"und";""
"t3479";"Eugenik";"NN";"<unknown>";""
"t3480";"herangezogen";"VVPP";"heranziehen";""
"t3481";".";"$.";".";""
"t3482";"[";"$(";"[";""
"t3483";"Wikipedia";"NN";"<unknown>";""
"t3484";"]";"$(";"]";""
"t3485";"2";"CARD";"2";""
"t3486";"Angelika";"NE";"Angelika";"B-PER"
"t3487";"Kauffmann";"NN";"<unknown>";"I-PER"
"t3488";"(";"$(";"(";""
"t3489";"*";"XY";"*";""
"t3490";"30.";"ADJA";"30.";""
"t3491";"Oktober";"NN";"Oktober";""
"t3492";"1741";"CARD";"@card@";""
"t3493";"in";"APPR";"in";""
"t3494";"Chur";"NE";"<unknown>";"B-GPE"
"t3495";",";"$,";",";""
"t3496";"Freistaat";"NN";"Freistaat";""
"t3497";"Drei";"CARD";"drei";""
"t3498";"Bünde";"NN";"Bund";""
"t3499";";";"$.";";";""
"t3500";"†";"ADJA";"<unknown>";""
"t3501";"5.";"ADJA";"5.";""
"t3502";"November";"NN";"November";""
"t3503";"1807";"CARD";"@card@";""
"t3504";"in";"APPR";"in";""
"t3505";"Rom";"NE";"Rom";"B-GPE"
"t3506";")";"$(";")";""
"t3507";"war";"VAFIN";"sein";""
"t3508";"eine";"ART";"ein";""
"t3509";"schweizerisch-österreichische";"ADJA";"<unknown>";""
"t3510";"Malerin";"NN";"Malerin";""
"t3511";"des";"ART";"d";""
"t3512";"Klassizismus";"NN";"Klassizismus";""
"t3513";".";"$.";".";""
"t3514";"3";"CARD";"3";""
"t3515";"Le";"NE";"Le";"B-GPE"
"t3516";"Roy";"NE";"Roy";""
"t3517";",";"$,";",";""
"t3518";"Bazile";"NN";"<unknown>";""
"t3519";",";"$,";",";""
"t3520";"geboren";"VVPP";"gebären";""
"t3521";"1731";"CARD";"@card@";""
"t3522";",";"$,";",";""
"t3523";"gestorben";"VVPP";"sterben";""
"t3524";"1804";"CARD";"@card@";""
"t3525";",";"$,";",";""
"t3526";"Gründer";"NN";"Gründer";""
"t3527";"der";"ART";"d";""
"t3528";"Uhrmacherdynastie";"NN";"<unknown>";""
"t3529";"LeRoy";"NN";"<unknown>";""
"t3530";"und";"KON";"und";""
"t3531";"Vater";"NN";"Vater";""
"t3532";"von";"APPR";"von";""
"t3533";"Bazile-Charles";"NE";"<unknown>";"B-PER"
"t3534";"Leroy";"NE";"Leroy";"I-PER"
"t3535";".";"$.";".";""
"t3536";"4";"CARD";"4";""
"t3537";"Thomas";"NE";"Thomas";"B-PER"
"t3538";"Earnshaw";"NE";"<unknown>";"I-PER"
"t3539";"(";"$(";"(";""
"t3540";"*";"XY";"*";""
"t3541";"4.";"ADJA";"4.";""
"t3542";"Februar";"NN";"Februar";""
"t3543";"1749";"CARD";"@card@";""
"t3544";"in";"APPR";"in";""
"t3545";"Ashton-under-Lyne";"NE";"<unknown>";"B-GPE"
"t3546";";";"$.";";";""
"t3547";"†";"ADJA";"<unknown>";""
"t3548";"1.";"ADJA";"1.";""
"t3549";"März";"NN";"März";""
"t3550";"1829";"CARD";"@card@";""
"t3551";"in";"APPR";"in";""
"t3552";"London";"NE";"London";"B-GPE"
"t3553";")";"$(";")";""
"t3554";"war";"VAFIN";"sein";""
"t3555";"ein";"ART";"ein";""
"t3556";"englischer";"ADJA";"englisch";""
"t3557";"Uhrmacher";"NN";"Uhrmacher";""
"t3558";",";"$,";",";""
"t3559";"der";"PRELS";"d";""
"t3560";"als";"KOKOM";"als";""
"t3561";"erster";"ADJA";"erst";""
"t3562";"den";"ART";"d";""
"t3563";"Bau";"NN";"Bau";""
"t3564";"von";"APPR";"von";""
"t3565";"Marinechronometern";"NN";"<unknown>";""
"t3566";"vereinfachte";"VVFIN";"vereinfachen";""
"t3567";",";"$,";",";""
"t3568";"damit";"KOUS";"damit";""
"t3569";"sich";"PRF";"er|es|sie";""
"t3570";"eine";"ART";"ein";""
"t3571";"breitere";"ADJA";"breit";""
"t3572";"Öffentlichkeit";"NN";"Öffentlichkeit";""
"t3573";"solche";"PIAT";"solch";""
"t3574";"Instrumente";"NN";"Instrument";""
"t3575";"leisten";"VVINF";"leisten";""
"t3576";"konnte";"VMFIN";"können";""
"t3577";".";"$.";".";""
"t3578";"Drittes";"ADJA";"dritt";""
"t3579";"Kapitel";"NN";"Kapitel";""
"t3580";"Eine";"ART";"ein";""
"t3581";"Unterredung";"NN";"Unterredung";""
"t3582";",";"$,";",";""
"t3583";"welche";"PRELS";"welch";""
"t3584";"Phileas";"NE";"Philea";"B-PER"
"t3585";"Fogg";"NE";"<unknown>";"I-PER"
"t3586";"teuer";"ADJD";"teuer";""
"t3587";"zu";"PTKZU";"zu";""
"t3588";"stehen";"VVINF";"stehen";""
"t3589";"kommen";"VVINF";"kommen";""
"t3590";"kann";"VMFIN";"können";""
"t3591";".";"$.";".";""
"t3592";"Phileas";"NE";"Philea";"B-PER"
"t3593";"Fogg";"NE";"<unknown>";"I-PER"
"t3594";"hatte";"VAFIN";"haben";""
"t3595";"um";"APPR";"um";""
"t3596";"halb";"ADJD";"halb";""
"t3597";"zwölf";"CARD";"zwölf";""
"t3598";"Uhr";"NN";"Uhr";""
"t3599";"sein";"PPOSAT";"sein";""
"t3600";"Haus";"NN";"Haus";""
"t3601";"in";"APPR";"in";""
"t3602";"Savile";"NE";"<unknown>";"B-LOC"
"t3603";"Row";"NE";"<unknown>";"B-LOC"
"t3604";"verlassen";"VVPP";"verlassen";""
"t3605";",";"$,";",";""
"t3606";"und";"KON";"und";""
"t3607";"langte";"VVFIN";"langen";""
"t3608";",";"$,";",";""
"t3609";"nachdem";"KOUS";"nachdem";""
"t3610";"er";"PPER";"er";""
"t3611";"fünfhundertfünfundsiebzigmal";"ADV";"<unknown>";""
"t3612";"seinen";"PPOSAT";"sein";""
"t3613";"rechten";"ADJA";"recht";""
"t3614";"Fuß";"NN";"Fuß";""
"t3615";"vor";"APPR";"vor";""
"t3616";"den";"ART";"d";""
"t3617";"linken";"ADJA";"link";""
"t3618";",";"$,";",";""
"t3619";"und";"KON";"und";""
"t3620";"fünfhundertsechsundsiebzigmal";"ADV";"<unknown>";""
"t3621";"seinen";"PPOSAT";"sein";""
"t3622";"linken";"ADJA";"link";""
"t3623";"Fuß";"NN";"Fuß";""
"t3624";"vor";"APPR";"vor";""
"t3625";"den";"ART";"d";""
"t3626";"rechten";"ADJA";"recht";""
"t3627";"gesetzt";"VVPP";"setzen";""
"t3628";"hatte";"VAFIN";"haben";""
"t3629";",";"$,";",";""
"t3630";"im";"APPRART";"im";""
"t3631";"Reformclub";"NN";"<unknown>";""
"t3632";"an";"PTKVZ";"an";""
"t3633";",";"$,";",";""
"t3634";"einem";"ART";"ein";""
"t3635";"ungeheueren";"ADJA";"ungeheuer";""
"t3636";"Gebäude";"NN";"Gebäude";""
"t3637";"in";"APPR";"in";""
"t3638";"Pall";"NN";"<unknown>";""
"t3639";"Mall1";"VVFIN";"<unknown>";""
"t3640";",";"$,";",";""
"t3641";"welches";"PWAT";"welch";""
"t3642";"nicht";"PTKNEG";"nicht";""
"t3643";"weniger";"ADV";"weniger";""
"t3644";"als";"KOKOM";"als";""
"t3645";"drei";"CARD";"drei";""
"t3646";"Millionen";"NN";"Million";""
"t3647";"zu";"PTKZU";"zu";""
"t3648";"bauen";"VVINF";"bauen";""
"t3649";"gekostet";"VVPP";"kosten";""
"t3650";"hat";"VAFIN";"haben";""
"t3651";".";"$.";".";""
"t3652";"Phileas";"NE";"Philea";"B-PER"
"t3653";"Fogg";"NE";"<unknown>";"I-PER"
"t3654";"begab";"VVFIN";"begeben";""
"t3655";"sich";"PRF";"er|es|sie";""
"t3656";"sogleich";"ADV";"sogleich";""
"t3657";"in";"APPR";"in";""
"t3658";"den";"ART";"d";""
"t3659";"Speisesaal";"NN";"Speisesaal";""
"t3660";",";"$,";",";""
"t3661";"dessen";"PRELAT";"d";""
"t3662";"neun";"CARD";"neun";""
"t3663";"Fenster";"NN";"Fenster";""
"t3664";"die";"ART";"d";""
"t3665";"Aussicht";"NN";"Aussicht";""
"t3666";"auf";"APPR";"auf";""
"t3667";"einen";"ART";"ein";""
"t3668";"Garten";"NN";"Garten";""
"t3669";"boten";"VVFIN";"bieten";""
"t3670";",";"$,";",";""
"t3671";"mit";"APPR";"mit";""
"t3672";"Bäumen";"NN";"Baum|Bäumen";""
"t3673";",";"$,";",";""
"t3674";"die";"PRELS";"d";""
"t3675";"bereits";"ADV";"bereits";""
"t3676";"im";"APPRART";"im";""
"t3677";"herbstlichen";"ADJA";"herbstlich";""
"t3678";"Goldschmuck";"NN";"Goldschmuck";""
"t3679";"prangten";"VVFIN";"prangen";""
"t3680";".";"$.";".";""
"t3681";"Er";"PPER";"er";""
"t3682";"setzte";"VVFIN";"setzen";""
"t3683";"sich";"PRF";"er|es|sie";""
"t3684";"dort";"ADV";"dort";""
"t3685";"an";"APPR";"an";""
"t3686";"die";"ART";"d";""
"t3687";"gewöhnliche";"ADJA";"gewöhnlich";""
"t3688";"Tafel";"NN";"Tafel";""
"t3689";",";"$,";",";""
"t3690";"wo";"PWAV";"wo";""
"t3691";"sein";"PPOSAT";"sein";""
"t3692";"Gedeck";"NN";"Gedeck";""
"t3693";"auf";"APPR";"auf";""
"t3694";"ihn";"PPER";"er";""
"t3695";"wartete";"VVFIN";"warten";""
"t3696";".";"$.";".";""
"t3697";"Sein";"PPOSAT";"sein";""
"t3698";"Frühstück";"NN";"Frühstück";""
"t3699";"bestand";"VVFIN";"bestehen";""
"t3700";"aus";"APPR";"aus";""
"t3701";"einem";"ART";"ein";""
"t3702";"Nebengericht";"NN";"<unknown>";""
"t3703";",";"$,";",";""
"t3704";"gesottenem";"ADJA";"<unknown>";""
"t3705";"Fisch";"NN";"Fisch";""
"t3706";"in";"APPR";"in";""
"t3707";"einer";"ART";"ein";""
"t3708";"vorzüglichen";"ADJA";"vorzüglich";""
"t3709";"»";"$(";"»";""
"t3710";"reading";"NN";"<unknown>";""
"t3711";"sauce«2";"ADJA";"<unknown>";""
"t3712";"–";"NN";"<unknown>";""
"t3713";"einem";"ART";"ein";""
"t3714";"scharlachroten";"ADJA";"scharlachrot";""
"t3715";"Roastbeef";"NN";"Roastbeef";""
"t3716";"mit";"APPR";"mit";""
"t3717";"»";"$(";"»";""
"t3718";"mushroom«3";"ADJA";"<unknown>";""
"t3719";"gewürzt";"VVPP";"würzen";""
"t3720";",";"$,";",";""
"t3721";"einem";"ART";"ein";""
"t3722";"Kuchen";"NN";"Kuchen";""
"t3723";"mit";"APPR";"mit";""
"t3724";"Füllsel";"NN";"<unknown>";""
"t3725";"von";"APPR";"von";""
"t3726";"Rhabarberstängeln";"NN";"<unknown>";""
"t3727";"und";"KON";"und";""
"t3728";"grünen";"ADJA";"grün";""
"t3729";"Stachelbeeren";"NN";"Stachelbeere";""
"t3730";",";"$,";",";""
"t3731";"einem";"ART";"ein";""
"t3732";"Stückchen";"NN";"Stückchen";""
"t3733";"Chester";"NE";"Chester";"B-PER"
"t3734";"–";"ADJD";"<unknown>";""
"t3735";"alles";"PIS";"alle";""
"t3736";"mit";"APPR";"mit";""
"t3737";"einigen";"PIAT";"einige";""
"t3738";"Tassen";"NN";"Tasse";""
"t3739";"von";"APPR";"von";""
"t3740";"dem";"ART";"d";""
"t3741";"vortrefflichen";"ADJA";"vortrefflich";""
"t3742";"Tee";"NN";"Tee";""
"t3743";",";"$,";",";""
"t3744";"welcher";"PRELS";"welch";""
"t3745";"ganz";"ADV";"ganz";""
"t3746";"besonders";"ADV";"besonders";""
"t3747";"für";"APPR";"für";""
"t3748";"die";"ART";"d";""
"t3749";"Küche";"NN";"Küche";""
"t3750";"des";"ART";"d";""
"t3751";"Reformclubs";"NN";"<unknown>";""
"t3752";"gesammelt";"VVPP";"sammeln";""
"t3753";"wurde";"VAFIN";"werden";""
"t3754";".";"$.";".";""
"t3755";"Um";"APPR";"um";""
"t3756";"zwölf";"CARD";"zwölf";""
"t3757";"Uhr";"NN";"Uhr";""
"t3758";"siebenundvierzig";"CARD";"siebenundvierzig";""
"t3759";"Minuten";"NN";"Minute";""
"t3760";"stand";"VVFIN";"stehen";""
"t3761";"dieser";"PDAT";"dies";""
"t3762";"Gentleman";"NN";"Gentleman";""
"t3763";"auf";"PTKVZ";"auf";""
"t3764";"und";"KON";"und";""
"t3765";"begab";"VVFIN";"begeben";""
"t3766";"sich";"PRF";"er|es|sie";""
"t3767";"in";"APPR";"in";""
"t3768";"den";"ART";"d";""
"t3769";"großen";"ADJA";"groß";""
"t3770";"Salon";"NN";"Salon";""
"t3771";",";"$,";",";""
"t3772";"der";"PRELS";"d";""
"t3773";"prachtvoll";"ADJD";"prachtvoll";""
"t3774";"mit";"APPR";"mit";""
"t3775";"Gemälden";"NN";"Gemälde";""
"t3776";"in";"APPR";"in";""
"t3777";"reichen";"ADJA";"reich";""
"t3778";"Rahmen";"NN";"Rahmen";""
"t3779";"verziert";"VVPP";"verzieren";""
"t3780";"war";"VAFIN";"sein";""
"t3781";".";"$.";".";""
"t3782";"Hier";"ADV";"hier";""
"t3783";"stellte";"VVFIN";"stellen";""
"t3784";"ihm";"PPER";"er";""
"t3785";"ein";"ART";"ein";""
"t3786";"Diener";"NN";"Diener";""
"t3787";"die";"PDS";"d";""
"t3788";"noch";"ADV";"noch";""
"t3789";"nicht";"PTKNEG";"nicht";""
"t3790";"aufgeschnittene";"ADJA";"aufgeschnitten";""
"t3791";"»";"$(";"»";""
"t3792";"Times";"NE";"Times";"B-ORG"
"t3793";"«";"$(";"«";""
"t3794";"zu";"PTKVZ";"zu";""
"t3795";",";"$,";",";""
"t3796";"welche";"PRELS";"welch";""
"t3797";"Phileas";"NE";"Philea";"B-PER"
"t3798";"Fogg";"NE";"<unknown>";"I-PER"
"t3799";"mit";"APPR";"mit";""
"t3800";"einer";"ART";"ein";""
"t3801";"Sicherheit";"NN";"Sicherheit";""
"t3802";"der";"ART";"d";""
"t3803";"Hand";"NN";"Hand";""
"t3804";"auseinanderfaltete";"VVFIN";"<unknown>";""
"t3805";",";"$,";",";""
"t3806";"welches";"PWAT";"welch";""
"t3807";"eine";"ART";"ein";""
"t3808";"große";"ADJA";"groß";""
"t3809";"Übung";"NN";"Übung";""
"t3810";"in";"APPR";"in";""
"t3811";"dieser";"PDAT";"dies";""
"t3812";"schwierigen";"ADJA";"schwierig";""
"t3813";"Operation";"NN";"Operation";""
"t3814";"bekundete";"VVFIN";"bekunden";""
"t3815";".";"$.";".";""
"t3816";"Mit";"APPR";"mit";""
"t3817";"dem";"ART";"d";""
"t3818";"Lesen";"NN";"Lese|Lesen";""
"t3819";"dieses";"PDAT";"dies";""
"t3820";"Journals";"NN";"Journal";""
"t3821";"war";"VAFIN";"sein";""
"t3822";"Phileas";"NE";"Philea";"B-PER"
"t3823";"Fogg";"NE";"<unknown>";"I-PER"
"t3824";"bis";"APPR";"bis";""
"t3825";"drei";"CARD";"drei";""
"t3826";"Uhr";"NN";"Uhr";""
"t3827";"fünfundvierzig";"CARD";"fünfundvierzig";""
"t3828";"Minuten";"NN";"Minute";""
"t3829";"beschäftigt";"VVPP";"beschäftigen";""
"t3830";";";"$.";";";""
"t3831";"sodann";"ADV";"sodann";""
"t3832";"mit";"APPR";"mit";""
"t3833";"der";"ART";"d";""
"t3834";"Lektüre";"NN";"Lektüre";""
"t3835";"des";"ART";"d";""
"t3836";"»";"$(";"»";""
"t3837";"Standard";"NE";"Standard";"B-ORG"
"t3838";"«";"$(";"«";""
"t3839";"bis";"KON";"bis";""
"t3840";"zum";"APPRART";"zum";""
"t3841";"Diner";"NN";"<unknown>";""
"t3842";".";"$.";".";""
"t3843";"Diese";"PDAT";"dies";""
"t3844";"Mahlzeit";"NN";"Mahlzeit";""
"t3845";"fand";"VVFIN";"finden";""
"t3846";"in";"APPR";"in";""
"t3847";"gleicher";"ADJA";"gleich";""
"t3848";"Weise";"NN";"Weise";""
"t3849";"statt";"PTKVZ";"statt";""
"t3850";",";"$,";",";""
"t3851";"wie";"KOUS";"wie";""
"t3852";"das";"ART";"d";""
"t3853";"Frühstück";"NN";"Frühstück";""
"t3854";",";"$,";",";""
"t3855";"nur";"ADV";"nur";""
"t3856";"dass";"KOUS";"dass";""
"t3857";"noch";"ADV";"noch";""
"t3858";"die";"ART";"d";""
"t3859";"»";"$(";"»";""
"t3860";"royal";"NN";"<unknown>";""
"t3861";"british";"NE";"British";"B-ORG"
"t3862";"sauce«4";"NE";"<unknown>";"I-ORG"
"t3863";"hinzukam";"VVFIN";"hinzukommen";""
"t3864";".";"$.";".";""
"t3865";"Um";"APPR";"um";""
"t3866";"fünf";"CARD";"fünf";""
"t3867";"Uhr";"NN";"Uhr";""
"t3868";"vierzig";"CARD";"vierzig";""
"t3869";"Minuten";"NN";"Minute";""
"t3870";"erschien";"VVFIN";"erscheinen";""
"t3871";"der";"ART";"d";""
"t3872";"Gentleman";"NN";"Gentleman";""
"t3873";"wieder";"ADV";"wieder";""
"t3874";"in";"APPR";"in";""
"t3875";"dem";"ART";"d";""
"t3876";"großen";"ADJA";"groß";""
"t3877";"Salon";"NN";"Salon";""
"t3878";"und";"KON";"und";""
"t3879";"vertiefte";"VVFIN";"vertiefen";""
"t3880";"sich";"PRF";"er|es|sie";""
"t3881";"in";"APPR";"in";""
"t3882";"die";"ART";"d";""
"t3883";"Lektüre";"NN";"Lektüre";""
"t3884";"des";"ART";"d";""
"t3885";"»";"$(";"»";""
"t3886";"Morning";"ADJA";"<unknown>";""
"t3887";"Chronicle";"NN";"<unknown>";""
"t3888";".";"$.";".";""
"t3889";"«";"$(";"«";""
"t3890";"Eine";"ART";"ein";""
"t3891";"halbe";"ADJA";"halb";""
"t3892";"Stunde";"NN";"Stunde";""
"t3893";"später";"ADJD";"spät";""
"t3894";"kamen";"VVFIN";"kommen";""
"t3895";"verschiedene";"ADJA";"verschieden";""
"t3896";"Mitglieder";"NN";"Mitglied";""
"t3897";"des";"ART";"d";""
"t3898";"Reformclubs";"NN";"<unknown>";""
"t3899";"herein";"PTKVZ";"herein";""
"t3900";"und";"KON";"und";""
"t3901";"näherten";"VVFIN";"nähern";""
"t3902";"sich";"PRF";"er|es|sie";""
"t3903";"dem";"ART";"d";""
"t3904";"Kamin";"NN";"Kamin";""
"t3905";",";"$,";",";""
"t3906";"wo";"PWAV";"wo";""
"t3907";"ein";"ART";"ein";""
"t3908";"Kohlenfeuer";"NN";"<unknown>";""
"t3909";"brannte";"VVFIN";"brennen";""
"t3910";".";"$.";".";""
"t3911";"Es";"PPER";"es";""
